0.7,0.01438925787806511
0.7,0.01438925787806511
0.7,0.01438925787806511
0.7,0.01438925787806511
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.01029984001070261
0.7,0.01029984001070261
0.7,-0.05953915998929641
0.7,-0.1342466599892941
0.7,-0.1999941599892936
0.7,-0.27098465998929167
0.7,-0.33879365998929095
0.7,-0.40822665998929636
0.7,-0.480767659989292
0.7,-0.548496159989294
0.7,-0.6236341599892903
0.7,-0.6894376599892884
0.7,-0.7616286599892954
0.7,-0.8368716599893004
0.7,-0.9004036599893005
0.7,-0.9720871599892997
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-0.9977111220359802
0.7,-0.9954528212547302
0.7,-0.9954528212547302
0.7,-0.9281023212547288
0.7,-0.8839812489700307
0.7,-0.8177752489700333
0.7,-0.7473622489700319
0.7,-0.6798892489700311
0.7,-0.6059272489700325
0.7,-0.5326267489700349
0.7,-0.47029524897003105
0.7,-0.4003302489700318
0.7,-0.32928374897002866
0.7,-0.2611772489700324
0.7,-0.14880974897003393
0.7,-0.11693874897002837
0.7,-0.05023574897003158
0.7,0.02358625102997036
0.7,0.09315925102996614
0.7,0.16931225102996547
0.7,0.23321875102996553
0.7,0.30693225102996446
0.7,0.33949798345565796
0.7,0.29423972964286804
0.7,0.2928397296428693
0.7,0.22289222964286726
0.7,0.15255972964286954
0.7,0.08215372964286959
0.7,0.01062772964287065
0.7,-0.060765270357126665
0.7,-0.12786027035712694
0.7,-0.19865477035712326
0.7,-0.2703907703571268
0.7,-0.33959627035713047
0.7,-0.4061242703571298
0.7,-0.47541377035712507
0.7,-0.5458512703571251
0.7,-0.6159142703571252
0.7,-0.6887072703571213
0.7,-0.7580037703571244
0.7,-0.8299987703571234
0.7,-0.9007652703571205
0.7,-1.0
0.7,-1.0
0.7,-0.9796139597892761
0.7,-0.8105079597892737
0.7,-0.801831459789276
0.7,-0.794082459789276
0.7,-0.738925959789276
0.7,-0.6109799597892742
0.7,-0.5961469597892765
0.7,-0.5313479597892729
0.7,-0.4600284597892778
0.7,-0.3890519597892762
0.7,-0.3136269597892724
0.7,-0.24916395978927358
0.7,-0.17703245978927862
0.7,-0.10500245978927251
0.7,-0.03435845978927501
0.7,0.034374540210721526
0.7,0.10723404021072472
0.7,0.17077654021072064
0.7,0.24139254021072518
0.7,0.31174954021072154
0.7,0.38299904021072145
0.7,0.45251254021071785
0.7,0.5224740402107227
0.7,0.592656040210728
0.7,0.6399176120758057
0.7,0.5646396120758064
0.7,0.5006911120758105
0.7,0.43022211207581046
0.7,0.3662623167037964
0.7,0.2897873167037951
0.7,0.22599981670379382
0.7,0.15266781670378987
0.7,0.08545381670379083
0.7,0.011596816703788142
0.7,-0.055900683296211354
0.7,-0.1275561832962112
0.7,-0.20041218329620733
0.7,-0.26659018329621176
0.7,-0.3376331832962078
0.7,-0.4071851832962057
0.7,-0.4764851832962095
0.7,-0.550951183296209
0.7,-0.6179026832962055
0.7,-0.6892991832962034
0.7,-0.6184451832962014
0.7,-0.5449136832962013
0.7,-0.48077618329620514
0.7,-0.12040218329620533
0.7,-0.1103746832962061
0.7,-0.10115918329620041
0.7,-0.09091818329620226
0.7,-0.07960968329620308
0.7,-0.06598768329620369
0.7,0.0034278167037981935
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
